Project Title : 1000_900_600 
Material : HSLA steel 
Informations :  
Date : 26/02/2025 
Type test : Tension / Compression 
Control Mod : Manual 
Section : Rectangular 
Width(mm) : 2.700000 
Total Length(mm) : 18.150000 
Gauge Length(mm) : 6.300000 
Thickness(mm) : 0.730000 
====================================================================================================
Time (s) 	Speed (µm/s) 	Traverse Speed (µm/s) 	Displacement (µm) 	Force (N) 	Real Speed (µm/s) 	Cal. Force (V) 	Stress (Mpa) 	Elongation (%) 	Speed Controller Input Voltage (V) 	
23.600000 	5.000000 	5.000000 	2.200000 	-7.219907 	4.985972 	2.431457 	-3.663068 	0.034921 	1.377600 	
23.700000 	5.000000 	5.000000 	2.200000 	-7.091597 	4.984704 	2.431564 	-3.597969 	0.034921 	1.377600 	
23.800000 	5.000000 	5.000000 	2.220000 	-6.953417 	4.983511 	2.431679 	-3.527862 	0.035238 	1.377600 	
23.900000 	5.000000 	5.000000 	2.220000 	-6.854717 	4.978815 	2.431761 	-3.477786 	0.035238 	1.377600 	
24.000000 	5.000000 	5.000000 	2.240000 	-7.150817 	4.978889 	2.431514 	-3.628015 	0.035556 	1.377600 	
24.100000 	5.000000 	5.000000 	2.260000 	-7.032377 	4.974639 	2.431613 	-3.567923 	0.035873 	1.377600 	
24.200000 	5.000000 	5.000000 	2.260000 	-7.298867 	4.978367 	2.431391 	-3.703129 	0.035873 	1.377600 	
24.300000 	5.000000 	5.000000 	2.280000 	-7.318607 	4.982169 	2.431375 	-3.713144 	0.036190 	1.377600 	
24.400000 	5.000000 	5.000000 	2.300000 	-6.973157 	4.980604 	2.431662 	-3.537878 	0.036508 	1.377600 	
24.500000 	5.000000 	5.000000 	2.320000 	-6.943547 	4.984033 	2.431687 	-3.522855 	0.036825 	1.377600 	
24.600000 	5.000000 	5.000000 	2.340000 	-6.568487 	4.979411 	2.431999 	-3.332565 	0.037143 	1.377600 	
24.700000 	5.000000 	5.000000 	2.340000 	-6.321737 	4.979784 	2.432205 	-3.207375 	0.037143 	1.377600 	
24.800000 	5.000000 	5.000000 	2.380000 	-6.065116 	4.977696 	2.432418 	-3.077177 	0.037778 	1.377600 	
24.900000 	5.000000 	5.000000 	2.380000 	-5.877586 	4.975832 	2.432574 	-2.982033 	0.037778 	1.377600 	
25.000000 	5.000000 	5.000000 	2.380000 	-5.887456 	4.980082 	2.432566 	-2.987040 	0.037778 	1.377600 	
25.100000 	5.000000 	5.000000 	2.400000 	-5.887456 	4.977249 	2.432566 	-2.987040 	0.038095 	1.377600 	
25.200000 	5.000000 	5.000000 	2.360000 	-5.936806 	4.975683 	2.432525 	-3.012078 	0.037460 	1.377600 	
25.300000 	5.000000 	5.000000 	2.340000 	-5.976286 	4.973596 	2.432492 	-3.032109 	0.037143 	1.377600 	
25.400000 	5.000000 	5.000000 	2.340000 	-5.966416 	4.970464 	2.432500 	-3.027101 	0.037143 	1.377600 	
25.500000 	5.000000 	5.000000 	2.340000 	-5.808496 	4.972403 	2.432632 	-2.946979 	0.037143 	1.377600 	
25.600000 	5.000000 	5.000000 	2.340000 	-5.690056 	4.977100 	2.432730 	-2.886888 	0.037143 	1.377600 	
25.700000 	5.000000 	5.000000 	2.360000 	-5.482786 	4.978815 	2.432903 	-2.781728 	0.037460 	1.377600 	
25.800000 	5.000000 	5.000000 	2.340000 	-5.097856 	4.981200 	2.433223 	-2.586431 	0.037143 	1.377600 	
25.900000 	5.000000 	5.000000 	2.360000 	-5.324866 	4.982691 	2.433034 	-2.701606 	0.037460 	1.377600 	
26.000000 	5.000000 	5.000000 	2.360000 	-5.472916 	4.978218 	2.432911 	-2.776721 	0.037460 	1.377600 	
26.100000 	5.000000 	5.000000 	2.360000 	-5.275516 	4.982095 	2.433075 	-2.676568 	0.037460 	1.377600 	
26.200000 	5.000000 	5.000000 	2.360000 	-5.630836 	4.980082 	2.432780 	-2.856842 	0.037460 	1.377600 	
26.300000 	5.000000 	5.000000 	2.360000 	-5.472916 	4.982766 	2.432911 	-2.776721 	0.037460 	1.377600 	
26.400000 	5.000000 	5.000000 	2.320000 	-5.305126 	4.983437 	2.433051 	-2.691591 	0.036825 	1.377600 	
26.500000 	5.000000 	5.000000 	2.260000 	-5.561746 	4.979187 	2.432837 	-2.821789 	0.035873 	1.377600 	
26.600000 	5.000000 	5.000000 	2.260000 	-5.423566 	4.981946 	2.432952 	-2.751683 	0.035873 	1.377600 	
26.700000 	5.000000 	5.000000 	2.240000 	-5.522266 	4.979486 	2.432870 	-2.801759 	0.035556 	1.377600 	
26.800000 	5.000000 	5.000000 	2.240000 	-5.403826 	4.980157 	2.432969 	-2.741667 	0.035556 	1.377600 	
26.900000 	5.000000 	5.000000 	2.240000 	-5.236036 	4.981126 	2.433108 	-2.656538 	0.035556 	1.377600 	
27.000000 	5.000000 	5.000000 	2.240000 	-4.762276 	4.978442 	2.433503 	-2.416173 	0.035556 	1.377600 	
27.100000 	5.000000 	5.000000 	2.240000 	-4.515526 	4.975832 	2.433708 	-2.290982 	0.035556 	1.377600 	
27.200000 	5.000000 	5.000000 	2.240000 	-4.357606 	4.978964 	2.433840 	-2.210861 	0.035556 	1.377600 	
27.300000 	5.000000 	5.000000 	2.260000 	-4.456306 	4.981349 	2.433757 	-2.260937 	0.035873 	1.377600 	
27.400000 	5.000000 	5.000000 	2.260000 	-4.772146 	4.981424 	2.433495 	-2.421180 	0.035873 	1.377600 	
27.500000 	5.000000 	5.000000 	2.260000 	-4.742536 	4.984704 	2.433519 	-2.406157 	0.035873 	1.377600 	
27.600000 	5.000000 	5.000000 	2.180000 	-4.890586 	4.981349 	2.433396 	-2.481272 	0.034603 	1.377600 	
27.700000 	5.000000 	5.000000 	2.160000 	-4.732666 	4.979262 	2.433527 	-2.401150 	0.034286 	1.377600 	
27.800000 	5.000000 	5.000000 	2.180000 	-4.762276 	4.979262 	2.433503 	-2.416173 	0.034603 	1.377600 	
27.900000 	5.000000 	5.000000 	2.180000 	-4.979416 	4.978740 	2.433322 	-2.526340 	0.034603 	1.377600 	
28.000000 	5.000000 	5.000000 	2.200000 	-4.831366 	4.978964 	2.433445 	-2.451226 	0.034921 	1.377600 	
28.100000 	5.000000 	5.000000 	2.220000 	-4.752406 	4.980753 	2.433511 	-2.411165 	0.035238 	1.377600 	
28.200000 	5.000000 	5.000000 	2.240000 	-4.693186 	4.977920 	2.433560 	-2.381119 	0.035556 	1.377600 	
28.300000 	5.000000 	5.000000 	2.260000 	-4.229296 	4.974789 	2.433946 	-2.145762 	0.035873 	1.377600 	
28.400000 	5.000000 	5.000000 	2.280000 	-4.357606 	4.976876 	2.433840 	-2.210861 	0.036190 	1.377600 	
28.500000 	5.000000 	5.000000 	2.300000 	-4.170076 	4.970613 	2.433996 	-2.115716 	0.036508 	1.377600 	
28.600000 	5.000000 	5.000000 	2.340000 	-3.962806 	4.975981 	2.434168 	-2.010556 	0.037143 	1.377600 	
28.700000 	5.000000 	5.000000 	2.340000 	-4.150336 	4.975609 	2.434012 	-2.105701 	0.037143 	1.377600 	
28.800000 	5.000000 	5.000000 	2.360000 	-3.962806 	4.974490 	2.434168 	-2.010556 	0.037460 	1.377600 	
28.900000 	5.000000 	5.000000 	2.360000 	-4.061506 	4.977398 	2.434086 	-2.060632 	0.037460 	1.377600 	
29.000000 	5.000000 	5.000000 	2.380000 	-4.002286 	4.977696 	2.434135 	-2.030586 	0.037778 	1.377600 	
29.100000 	5.000000 	5.000000 	2.380000 	-4.239166 	4.981051 	2.433938 	-2.150769 	0.037778 	1.377600 	
29.200000 	5.000000 	5.000000 	2.380000 	-4.179946 	4.983884 	2.433988 	-2.120723 	0.037778 	1.377600 	
29.300000 	5.000000 	5.000000 	2.400000 	-3.992416 	4.985823 	2.434144 	-2.025579 	0.038095 	1.377600 	
29.400000 	5.000000 	5.000000 	2.400000 	-4.041766 	4.981200 	2.434103 	-2.050617 	0.038095 	1.377600 	
29.500000 	5.000000 	5.000000 	2.400000 	-3.686446 	4.980529 	2.434398 	-1.870343 	0.038095 	1.377600 	
29.600000 	5.000000 	5.000000 	2.400000 	-3.637096 	4.979411 	2.434439 	-1.845305 	0.038095 	1.377600 	
29.700000 	5.000000 	5.000000 	2.420000 	-3.646966 	4.981499 	2.434431 	-1.850312 	0.038413 	1.377600 	
29.800000 	5.000000 	5.000000 	2.440000 	-3.429826 	4.987537 	2.434612 	-1.740145 	0.038730 	1.377600 	
29.900000 	5.000000 	5.000000 	2.460000 	-3.607486 	4.988656 	2.434464 	-1.830282 	0.039048 	1.377600 	
30.000000 	5.000000 	5.000000 	2.480000 	-3.518656 	4.988134 	2.434538 	-1.785214 	0.039365 	1.377600 	
30.100000 	5.000000 	5.000000 	2.480000 	-3.607486 	4.984332 	2.434464 	-1.830282 	0.039365 	1.377600 	
30.200000 	5.000000 	5.000000 	2.500000 	-3.765406 	4.980678 	2.434333 	-1.910404 	0.039683 	1.377600 	
30.300000 	5.000000 	5.000000 	2.520000 	-3.568006 	4.977323 	2.434497 	-1.810252 	0.040000 	1.377600 	
30.400000 	5.000000 	5.000000 	2.540000 	-3.873976 	4.979038 	2.434242 	-1.965488 	0.040317 	1.377600 	
30.500000 	5.000000 	5.000000 	2.560000 	-3.923326 	4.979635 	2.434201 	-1.990526 	0.040635 	1.377600 	
30.600000 	5.000000 	5.000000 	2.580000 	-3.735796 	4.979858 	2.434357 	-1.895381 	0.040952 	1.377600 	
30.700000 	5.000000 	5.000000 	2.580000 	-3.439696 	4.982542 	2.434604 	-1.745153 	0.040952 	1.377600 	
30.800000 	5.000000 	5.000000 	2.600000 	-3.143596 	4.978367 	2.434850 	-1.594924 	0.041270 	1.377600 	
30.900000 	5.000000 	5.000000 	2.620000 	-3.015286 	4.981126 	2.434957 	-1.529825 	0.041587 	1.377600 	
31.000000 	5.000000 	5.000000 	2.640000 	-2.975806 	4.976354 	2.434990 	-1.509795 	0.041905 	1.377600 	
31.100000 	5.000000 	5.000000 	2.660000 	-3.252166 	4.973447 	2.434760 	-1.650008 	0.042222 	1.377600 	
31.200000 	5.000000 	5.000000 	2.680000 	-3.192946 	4.974490 	2.434809 	-1.619962 	0.042540 	1.377600 	
31.300000 	5.000000 	5.000000 	2.700000 	-2.985676 	4.974714 	2.434982 	-1.514802 	0.042857 	1.377600 	
31.400000 	5.000000 	5.000000 	2.720000 	-3.123856 	4.977994 	2.434867 	-1.584909 	0.043175 	1.377600 	
31.500000 	5.000000 	5.000000 	2.740000 	-3.163336 	4.976578 	2.434834 	-1.604940 	0.043492 	1.377600 	
31.600000 	5.000000 	5.000000 	2.780000 	-3.015286 	4.981051 	2.434957 	-1.529825 	0.044127 	1.377600 	
31.700000 	5.000000 	5.000000 	2.800000 	-2.906716 	4.979187 	2.435047 	-1.474742 	0.044444 	1.377600 	
31.800000 	5.000000 	5.000000 	2.820000 	-2.896846 	4.983586 	2.435056 	-1.469734 	0.044762 	1.377600 	
31.900000 	5.000000 	5.000000 	2.840000 	-2.679706 	4.986270 	2.435236 	-1.359567 	0.045079 	1.377600 	
32.000000 	5.000000 	5.000000 	2.860000 	-2.837626 	4.984555 	2.435105 	-1.439688 	0.045397 	1.377600 	
32.100000 	5.000000 	5.000000 	2.860000 	-2.916586 	4.981051 	2.435039 	-1.479749 	0.045397 	1.377600 	
32.200000 	5.000000 	5.000000 	2.860000 	-2.916586 	4.980007 	2.435039 	-1.479749 	0.045397 	1.377600 	
32.300000 	5.000000 	5.000000 	2.700000 	-2.768536 	4.983959 	2.435163 	-1.404635 	0.042857 	1.377600 	
32.400000 	5.000000 	5.000000 	2.660000 	-3.025156 	4.982319 	2.434949 	-1.534833 	0.042222 	1.377600 	
32.500000 	5.000000 	5.000000 	2.680000 	-3.400216 	4.986866 	2.434637 	-1.725122 	0.042540 	1.377600 	
32.600000 	5.000000 	5.000000 	2.680000 	-3.400216 	4.981722 	2.434637 	-1.725122 	0.042540 	1.377600 	
32.700000 	5.000000 	5.000000 	2.680000 	-3.696316 	4.979113 	2.434390 	-1.875351 	0.042540 	1.377600 	
32.800000 	5.000000 	5.000000 	2.700000 	-3.646966 	4.979709 	2.434431 	-1.850312 	0.042857 	1.377600 	
32.900000 	5.000000 	5.000000 	2.720000 	-3.538396 	4.979187 	2.434522 	-1.795229 	0.043175 	1.377600 	
33.000000 	5.000000 	5.000000 	2.720000 	-3.725926 	4.980828 	2.434365 	-1.890373 	0.043175 	1.377600 	
33.100000 	5.000000 	5.000000 	2.740000 	-3.745666 	4.982617 	2.434349 	-1.900389 	0.043492 	1.377600 	
33.200000 	5.000000 	5.000000 	2.740000 	-3.607486 	4.984406 	2.434464 	-1.830282 	0.043492 	1.377600 	
33.300000 	5.000000 	5.000000 	2.740000 	-3.597616 	4.982617 	2.434472 	-1.825274 	0.043492 	1.377600 	
33.400000 	5.000000 	5.000000 	2.740000 	-3.459436 	4.984853 	2.434587 	-1.755168 	0.043492 	1.377600 	
33.500000 	5.000000 	5.000000 	2.680000 	-3.489046 	4.979635 	2.434563 	-1.770191 	0.042540 	1.377600 	
33.600000 	5.000000 	5.000000 	2.700000 	-3.873976 	4.977994 	2.434242 	-1.965488 	0.042857 	1.377600 	
33.700000 	5.000000 	5.000000 	2.700000 	-4.209556 	4.973521 	2.433963 	-2.135746 	0.042857 	1.377600 	
33.800000 	5.000000 	5.000000 	2.720000 	-4.258906 	4.971434 	2.433922 	-2.160784 	0.043175 	1.377600 	
33.900000 	5.000000 	5.000000 	2.520000 	-4.327996 	4.972999 	2.433864 	-2.195838 	0.040000 	1.377600 	
34.000000 	5.000000 	5.000000 	2.520000 	-4.318126 	4.972403 	2.433873 	-2.190830 	0.040000 	1.377600 	
34.100000 	5.000000 	5.000000 	2.520000 	-4.100986 	4.976205 	2.434053 	-2.080663 	0.040000 	1.377600 	
34.200000 	5.000000 	5.000000 	2.520000 	-4.209556 	4.976280 	2.433963 	-2.135746 	0.040000 	1.377600 	
34.300000 	5.000000 	5.000000 	2.540000 	-4.426696 	4.976876 	2.433782 	-2.245914 	0.040317 	1.377600 	
34.400000 	5.000000 	5.000000 	2.540000 	-4.229296 	4.976802 	2.433946 	-2.145762 	0.040317 	1.377600 	
34.500000 	5.000000 	5.000000 	2.540000 	-4.219426 	4.972701 	2.433955 	-2.140754 	0.040317 	1.377600 	
34.600000 	5.000000 	5.000000 	2.560000 	-4.485916 	4.975534 	2.433733 	-2.275959 	0.040635 	1.377600 	
34.700000 	5.000000 	5.000000 	2.560000 	-4.357606 	4.976056 	2.433840 	-2.210861 	0.040635 	1.377600 	
34.800000 	5.000000 	5.000000 	2.580000 	-4.505656 	4.978665 	2.433716 	-2.285975 	0.040952 	1.377600 	
34.900000 	5.000000 	5.000000 	2.580000 	-4.535266 	4.980977 	2.433692 	-2.300998 	0.040952 	1.377600 	
35.000000 	5.000000 	5.000000 	2.580000 	-4.476046 	4.979113 	2.433741 	-2.270952 	0.040952 	1.377600 	
35.100000 	5.000000 	5.000000 	2.580000 	-4.683316 	4.976951 	2.433568 	-2.376112 	0.040952 	1.377600 	
35.200000 	5.000000 	5.000000 	2.600000 	-4.831366 	4.972776 	2.433445 	-2.451226 	0.041270 	1.377600 	
35.300000 	5.000000 	5.000000 	2.580000 	-4.900456 	4.977547 	2.433388 	-2.486279 	0.040952 	1.377600 	
35.400000 	5.000000 	5.000000 	2.380000 	-5.028766 	4.974863 	2.433281 	-2.551378 	0.037778 	1.377600 	
35.500000 	5.000000 	5.000000 	2.380000 	-4.762276 	4.978591 	2.433503 	-2.416173 	0.037778 	1.377600 	
35.600000 	5.000000 	5.000000 	2.380000 	-4.821496 	4.977920 	2.433453 	-2.446218 	0.037778 	1.377600 	
35.700000 	5.000000 	5.000000 	2.400000 	-5.275516 	4.976354 	2.433075 	-2.676568 	0.038095 	1.377600 	
35.800000 	5.000000 	5.000000 	2.400000 	-5.028766 	4.977696 	2.433281 	-2.551378 	0.038095 	1.377600 	
35.900000 	5.000000 	5.000000 	2.400000 	-5.107726 	4.974938 	2.433215 	-2.591439 	0.038095 	1.377600 	
36.000000 	5.000000 	5.000000 	2.400000 	-4.999156 	4.976802 	2.433306 	-2.536355 	0.038095 	1.377600 	
36.100000 	5.000000 	5.000000 	2.400000 	-4.604356 	4.974714 	2.433634 	-2.336051 	0.038095 	1.377600 	
36.200000 	5.000000 	5.000000 	2.400000 	-4.436566 	4.978069 	2.433774 	-2.250921 	0.038095 	1.377600 	
36.300000 	5.000000 	5.000000 	2.380000 	-4.505656 	4.976429 	2.433716 	-2.285975 	0.037778 	1.377600 	
36.400000 	5.000000 	5.000000 	2.400000 	-4.170076 	4.973521 	2.433996 	-2.115716 	0.038095 	1.377600 	
36.500000 	5.000000 	5.000000 	2.320000 	-4.061506 	4.975981 	2.434086 	-2.060632 	0.036825 	1.377600 	
36.600000 	5.000000 	5.000000 	2.300000 	-4.397086 	4.976652 	2.433807 	-2.230891 	0.036508 	1.377600 	
36.700000 	5.000000 	5.000000 	2.300000 	-4.397086 	4.979933 	2.433807 	-2.230891 	0.036508 	1.377600 	
36.800000 	5.000000 	5.000000 	2.300000 	-4.545136 	4.982542 	2.433684 	-2.306005 	0.036508 	1.377600 	
36.900000 	5.000000 	5.000000 	2.300000 	-4.624096 	4.980678 	2.433618 	-2.346066 	0.036508 	1.377600 	
37.000000 	5.000000 	5.000000 	2.300000 	-4.179946 	4.978069 	2.433988 	-2.120723 	0.036508 	1.377600 	
37.100000 	5.000000 	5.000000 	2.300000 	-3.913456 	4.979336 	2.434209 	-1.985518 	0.036508 	1.377600 	
37.200000 	5.000000 	5.000000 	2.320000 	-3.913456 	4.980082 	2.434209 	-1.985518 	0.036825 	1.377600 	
37.300000 	5.000000 	5.000000 	2.320000 	-3.696316 	4.980604 	2.434390 	-1.875351 	0.036825 	1.377600 	
37.400000 	5.000000 	5.000000 	2.340000 	-3.765406 	4.977771 	2.434333 	-1.910404 	0.037143 	1.377600 	
37.500000 	5.000000 	5.000000 	2.360000 	-3.923326 	4.974639 	2.434201 	-1.990526 	0.037460 	1.377600 	
37.600000 	5.000000 	5.000000 	2.360000 	-3.804886 	4.972999 	2.434300 	-1.930434 	0.037460 	1.377600 	
37.700000 	5.000000 	5.000000 	2.320000 	-3.952936 	4.973968 	2.434177 	-2.005548 	0.036825 	1.377600 	
37.800000 	5.000000 	5.000000 	2.320000 	-3.982546 	4.975087 	2.434152 	-2.020571 	0.036825 	1.377600 	
37.900000 	5.000000 	5.000000 	2.320000 	-4.002286 	4.971881 	2.434135 	-2.030586 	0.036825 	1.377600 	
38.000000 	5.000000 	5.000000 	2.320000 	-3.824626 	4.973447 	2.434283 	-1.940449 	0.036825 	1.377600 	
38.100000 	5.000000 	5.000000 	2.320000 	-3.765406 	4.971061 	2.434333 	-1.910404 	0.036825 	1.377600 	
38.200000 	5.000000 	5.000000 	2.300000 	-3.864106 	4.975012 	2.434250 	-1.960480 	0.036508 	1.377600 	
38.300000 	5.000000 	5.000000 	2.300000 	-3.745666 	4.976951 	2.434349 	-1.900389 	0.036508 	1.377600 	
38.400000 	5.000000 	5.000000 	2.300000 	-3.873976 	4.977398 	2.434242 	-1.965488 	0.036508 	1.377600 	
38.500000 	5.000000 	5.000000 	2.300000 	-3.686446 	4.976802 	2.434398 	-1.870343 	0.036508 	1.377600 	
38.600000 	5.000000 	5.000000 	2.320000 	-3.311386 	4.974639 	2.434711 	-1.680054 	0.036825 	1.377600 	
38.700000 	5.000000 	5.000000 	2.320000 	-2.995546 	4.976951 	2.434974 	-1.519810 	0.036825 	1.377600 	
38.800000 	5.000000 	5.000000 	2.320000 	-2.956066 	4.972328 	2.435006 	-1.499780 	0.036825 	1.377600 	
38.900000 	5.000000 	5.000000 	2.320000 	-2.926456 	4.977249 	2.435031 	-1.484757 	0.036825 	1.377600 	
39.000000 	5.000000 	5.000000 	2.280000 	-3.015286 	4.979113 	2.434957 	-1.529825 	0.036190 	1.377600 	
39.100000 	5.000000 	5.000000 	2.280000 	-3.054766 	4.981126 	2.434924 	-1.549856 	0.036190 	1.377600 	
39.200000 	5.000000 	5.000000 	2.300000 	-3.054766 	4.980977 	2.434924 	-1.549856 	0.036508 	1.377600 	
39.300000 	5.000000 	5.000000 	2.320000 	-2.926456 	4.979635 	2.435031 	-1.484757 	0.036825 	1.377600 	
39.400000 	5.000000 	5.000000 	2.320000 	-2.659966 	4.976429 	2.435253 	-1.349551 	0.036825 	1.377600 	
39.500000 	5.000000 	5.000000 	2.320000 	-2.748796 	4.969421 	2.435179 	-1.394620 	0.036825 	1.377600 	
39.600000 	5.000000 	5.000000 	2.320000 	-2.768536 	4.972999 	2.435163 	-1.404635 	0.036825 	1.377600 	
39.700000 	5.000000 	5.000000 	2.340000 	-2.610616 	4.968973 	2.435294 	-1.324513 	0.037143 	1.377600 	
39.800000 	5.000000 	5.000000 	2.340000 	-2.630356 	4.970986 	2.435278 	-1.334528 	0.037143 	1.377600 	
39.900000 	5.000000 	5.000000 	2.340000 	-2.452696 	4.975609 	2.435425 	-1.244391 	0.037143 	1.377600 	
40.000000 	5.000000 	5.000000 	2.340000 	-2.067765 	4.976205 	2.435746 	-1.049095 	0.037143 	1.377600 	
40.100000 	5.000000 	5.000000 	2.360000 	-1.978935 	4.981499 	2.435820 	-1.004026 	0.037460 	1.377600 	
40.200000 	5.000000 	5.000000 	2.380000 	-1.761795 	4.977845 	2.436001 	-0.893859 	0.037778 	1.377600 	
40.300000 	5.000000 	5.000000 	2.380000 	-1.465695 	4.979038 	2.436247 	-0.743630 	0.037778 	1.377600 	
40.400000 	5.000000 	5.000000 	2.380000 	-1.061025 	4.978442 	2.436584 	-0.538318 	0.037778 	1.377600 	
40.500000 	5.000000 	5.000000 	2.380000 	-0.814275 	4.976652 	2.436789 	-0.413128 	0.037778 	1.377600 	
40.600000 	5.000000 	5.000000 	2.420000 	-0.794535 	4.975981 	2.436806 	-0.403113 	0.038413 	1.377600 	
40.700000 	5.000000 	5.000000 	2.420000 	-0.508305 	4.977100 	2.437044 	-0.257892 	0.038413 	1.377600 	
40.800000 	5.000000 	5.000000 	2.460000 	-0.567525 	4.975832 	2.436995 	-0.287938 	0.039048 	1.377600 	
40.900000 	5.000000 	5.000000 	2.500000 	-0.014805 	4.974341 	2.437455 	-0.007511 	0.039683 	1.377600 	
41.000000 	5.000000 	5.000000 	2.540000 	0.735315 	4.978665 	2.438079 	0.373067 	0.040317 	1.377600 	
41.100000 	5.000000 	5.000000 	2.600000 	1.633485 	4.978069 	2.438827 	0.828760 	0.041270 	1.377600 	
41.200000 	5.000000 	5.000000 	2.660000 	3.133726 	4.979411 	2.440076 	1.589917 	0.042222 	1.377600 	
41.300000 	5.000000 	5.000000 	2.700000 	4.140466 	4.980604 	2.440914 	2.100693 	0.042857 	1.377600 	
41.400000 	5.000000 	5.000000 	2.780000 	5.403826 	4.983511 	2.441966 	2.741667 	0.044127 	1.377600 	
41.500000 	5.000000 	5.000000 	2.840000 	6.953417 	4.978516 	2.443256 	3.527862 	0.045079 	1.377600 	
41.600000 	5.000000 	5.000000 	2.920000 	8.621447 	4.978964 	2.444644 	4.374149 	0.046349 	1.377600 	
41.700000 	5.000000 	5.000000 	3.000000 	10.447397 	4.980604 	2.446165 	5.300557 	0.047619 	1.377600 	
41.800000 	5.000000 	5.000000 	3.080000 	12.352308 	4.976280 	2.447750 	6.267026 	0.048889 	1.377600 	
41.900000 	5.000000 	5.000000 	3.160000 	14.158518 	4.980828 	2.449254 	7.183419 	0.050159 	1.377600 	
42.000000 	5.000000 	5.000000 	3.240000 	15.984469 	4.978218 	2.450774 	8.109827 	0.051429 	1.377600 	
42.100000 	5.000000 	5.000000 	3.340000 	18.057169 	4.975609 	2.452499 	9.161425 	0.053016 	1.377600 	
42.200000 	5.000000 	5.000000 	3.440000 	20.406230 	4.972626 	2.454455 	10.353237 	0.054603 	1.377600 	
42.300000 	5.000000 	5.000000 	3.540000 	22.646720 	4.972776 	2.456320 	11.489965 	0.056190 	1.377600 	
42.400000 	5.000000 	5.000000 	3.620000 	24.679941 	4.977398 	2.458013 	12.521533 	0.057460 	1.377600 	
42.500000 	5.000000 	5.000000 	3.720000 	26.821731 	4.978591 	2.459796 	13.608184 	0.059048 	1.377600 	
42.600000 	5.000000 	5.000000 	3.800000 	29.091832 	4.983288 	2.461686 	14.759935 	0.060317 	1.377600 	
42.700000 	5.000000 	5.000000 	3.900000 	31.282972 	4.981275 	2.463510 	15.871625 	0.061905 	1.377600 	
42.800000 	5.000000 	5.000000 	4.000000 	33.395153 	4.976354 	2.465268 	16.943253 	0.063492 	1.377600 	
42.900000 	5.000000 	5.000000 	4.100000 	36.129143 	4.976652 	2.467544 	18.330362 	0.065079 	1.377600 	
43.000000 	5.000000 	5.000000 	4.200000 	38.576904 	4.976131 	2.469582 	19.572249 	0.066667 	1.377600 	
