Total length (mm) = 50	
Gage length (mm) = 5.1	
Width (mm) = 2.21	
Thickness (mm) = 0.95	
----------	
Time (s)	Displacement (mm)	Force (N)	Eng. strain	Eng. stress (MPa)	
37.00000000	0.13737459	817.86814100	0.02693619	389.55377042	
37.10000000	0.13763761	819.71194000	0.02698777	390.43197904	
37.20000000	0.13790062	821.25008200	0.02703934	391.16460205	
37.30000000	0.13816364	823.14318000	0.02709091	392.06629197	
37.40000000	0.13842665	825.14473700	0.02714248	393.01964134	
37.50000000	0.13868967	826.94909700	0.02719405	393.87906502	
37.60000000	0.13895269	828.96051400	0.02724562	394.83711074	
37.70000000	0.13921570	830.63669400	0.02729720	395.63548178	
37.80000000	0.13947872	832.15511700	0.02734877	396.35871255	
37.90000000	0.13974173	833.74255900	0.02740034	397.11481734	
38.00000000	0.14000475	835.66523700	0.02745191	398.03059633	
38.10000000	0.14026776	837.55833500	0.02750348	398.93228626	
38.20000000	0.14053078	839.71765000	0.02755505	399.96077638	
38.30000000	0.14079380	841.66004800	0.02760663	400.88594808	
38.40000000	0.14105681	843.36580800	0.02765820	401.69840819	
38.50000000	0.14131983	845.15044800	0.02770977	402.54843915	
38.60000000	0.14158284	846.98438700	0.02776134	403.42195142	
38.70000000	0.14184586	848.87748500	0.02781291	404.32364134	
38.80000000	0.14210887	850.72128400	0.02786449	405.20184996	
38.90000000	0.14237189	852.66368200	0.02791606	406.12702167	
39.00000000	0.14263491	854.37930200	0.02796763	406.94417814	
39.10000000	0.14289792	856.12450200	0.02801920	407.77542367	
39.20000000	0.14316094	857.93872100	0.02807077	408.63954322	
39.30000000	0.14342395	859.51630300	0.02812234	409.39095166	
39.40000000	0.14368697	861.20234300	0.02817392	410.19401905	
39.50000000	0.14394998	862.84894400	0.02822549	410.97830150	
39.60000000	0.14421300	864.58428400	0.02827706	411.80485068	
39.70000000	0.14447602	866.51682200	0.02832863	412.72532603	
39.80000000	0.14473903	868.20286300	0.02838020	413.52839390	
39.90000000	0.14500205	870.05652100	0.02843177	414.41129840	
40.00000000	0.14526506	871.78200200	0.02848335	415.23315170	
40.10000000	0.14552808	873.51734200	0.02853492	416.05970088	
40.20000000	0.14579109	875.32170100	0.02858649	416.91912408	
40.30000000	0.14605411	877.03732100	0.02863806	417.73628054	
40.40000000	0.14631713	878.71350200	0.02868963	418.53465206	
40.50000000	0.14658014	880.24178400	0.02874120	419.26257871	
40.60000000	0.14684316	881.93768500	0.02879278	420.07034294	
40.70000000	0.14710617	883.56456600	0.02884435	420.84523267	
40.80000000	0.14736919	885.45766400	0.02889592	421.74692260	
40.90000000	0.14763220	887.10426500	0.02894749	422.53120505	
41.00000000	0.14789522	888.94806400	0.02899906	423.40941367	
41.10000000	0.14815824	890.83130200	0.02905063	424.30640724	
41.20000000	0.14842125	892.40888400	0.02910221	425.05781567	
41.30000000	0.14868427	894.08506400	0.02915378	425.85618671	
41.40000000	0.14894728	895.67250600	0.02920535	426.61229150	
41.50000000	0.14921030	897.13176900	0.02925692	427.30734413	
41.60000000	0.14947331	898.63047200	0.02930849	428.02118219	
41.70000000	0.14973633	900.31651200	0.02936006	428.82424958	
41.80000000	0.14999935	901.94339400	0.02941164	429.59913980	
41.90000000	0.15026236	903.58013500	0.02946321	430.37872589	
42.00000000	0.15052538	905.15771600	0.02951478	431.13013384	
42.10000000	0.15078839	906.74515800	0.02956635	431.88623863	
42.20000000	0.15105141	908.26358000	0.02961792	432.60946892	
42.30000000	0.15131442	909.89046200	0.02966949	433.38435913	
42.40000000	0.15157744	911.59622200	0.02972107	434.19681924	
42.50000000	0.15184046	913.23296300	0.02977264	434.97640533	
42.60000000	0.15210347	914.94858300	0.02982421	435.79356180	
42.70000000	0.15236649	916.84168100	0.02987578	436.69525173	
42.80000000	0.15262950	918.62632100	0.02992735	437.54528269	
42.90000000	0.15289252	920.60815800	0.02997893	438.48923934	
43.00000000	0.15315553	922.04770100	0.03003050	439.17489926	
43.10000000	0.15341855	923.66472200	0.03008207	439.94509264	
